session_id,step_id,step_name,bank_name,created_at,updated_at,load_created_at
75,237,LOGIN_ATTEMPT,HSBC,2024-05-04 08:52:53,2024-05-04 08:54:53,2024-05-04 08:55:53
75,238,AUTHORIZATION,HSBC,2024-05-04 08:56:53,2024-05-04 08:57:53,2024-05-04 08:58:53
76,239,INITIATED_LIGHTBOX,,2023-04-30 02:55:07,2023-04-30 02:57:07,2023-04-30 02:58:07
76,240,SELECT_BANK,,2023-04-30 02:58:07,2023-04-30 03:02:07,2023-04-30 03:03:07
76,241,LOGIN_ATTEMPT,Deutsche Bank,2023-04-30 03:01:07,2023-04-30 03:05:07,2023-04-30 03:06:07
76,242,AUTHORIZATION,Deutsche Bank,2023-04-30 03:03:07,2023-04-30 03:04:07,2023-04-30 03:05:07
77,243,INITIATED_LIGHTBOX,,2023-12-29 01:26:34,2023-12-29 01:30:34,2023-12-29 01:31:34
77,244,SELECT_BANK,,2023-12-29 01:27:34,2023-12-29 01:29:34,2023-12-29 01:30:34
77,245,LOGIN_ATTEMPT,Barclays,2023-12-29 01:29:34,2023-12-29 01:33:34,2023-12-29 01:34:34
77,246,AUTHORIZATION,Barclays,2023-12-29 01:32:34,2023-12-29 01:36:34,2023-12-29 01:37:34
78,247,INITIATED_LIGHTBOX,,2024-04-01 21:32:06,2024-04-01 21:36:06,2024-04-01 21:37:06
78,248,SELECT_BANK,,2024-04-01 21:33:06,2024-04-01 21:37:06,2024-04-01 21:38:06
79,249,INITIATED_LIGHTBOX,,2023-07-18 17:14:09,2023-07-18 17:17:09,2023-07-18 17:18:09
79,250,SELECT_BANK,,2023-07-18 17:17:09,2023-07-18 17:18:09,2023-07-18 17:19:09
79,251,LOGIN_ATTEMPT,Deutsche Bank,2023-07-18 17:20:09,2023-07-18 17:24:09,2023-07-18 17:25:09
79,252,AUTHORIZATION,Deutsche Bank,2023-07-18 17:23:09,2023-07-18 17:26:09,2023-07-18 17:27:09
80,253,INITIATED_LIGHTBOX,,2024-03-01 20:35:31,2024-03-01 20:38:31,2024-03-01 20:39:31
80,254,SELECT_BANK,,2024-03-01 20:38:31,2024-03-01 20:43:31,2024-03-01 20:44:31
80,255,LOGIN_ATTEMPT,Deutsche Bank,2024-03-01 20:42:31,2024-03-01 20:43:31,2024-03-01 20:44:31
80,256,AUTHORIZATION,Deutsche Bank,2024-03-01 20:43:31,2024-03-01 20:44:31,2024-03-01 20:45:31
81,257,INITIATED_LIGHTBOX,,2024-05-16 06:47:13,2024-05-16 06:48:13,2024-05-16 06:49:13
81,258,SELECT_BANK,,2024-05-16 06:50:13,2024-05-16 06:55:13,2024-05-16 06:56:13
81,259,LOGIN_ATTEMPT,Deutsche Bank,2024-05-16 06:54:13,2024-05-16 06:57:13,2024-05-16 06:58:13
81,260,AUTHORIZATION,Deutsche Bank,2024-05-16 06:58:13,2024-05-16 07:02:13,2024-05-16 07:03:13
82,261,INITIATED_LIGHTBOX,,2024-03-04 13:33:37,2024-03-04 13:37:37,2024-03-04 13:38:37
83,262,INITIATED_LIGHTBOX,,2023-09-27 15:12:50,2023-09-27 15:16:50,2023-09-27 15:17:50
84,263,INITIATED_LIGHTBOX,,2023-11-15 15:34:55,2023-11-15 15:37:55,2023-11-15 15:38:55
84,264,SELECT_BANK,,2023-11-15 15:36:55,2023-11-15 15:39:55,2023-11-15 15:40:55
84,265,LOGIN_ATTEMPT,Barclays,2023-11-15 15:38:55,2023-11-15 15:41:55,2023-11-15 15:42:55
84,266,AUTHORIZATION,Barclays,2023-11-15 15:43:55,2023-11-15 15:45:55,2023-11-15 15:46:55
85,267,INITIATED_LIGHTBOX,,2023-10-24 08:31:27,2023-10-24 08:35:27,2023-10-24 08:36:27
85,268,SELECT_BANK,,2023-10-24 08:34:27,2023-10-24 08:38:27,2023-10-24 08:39:27
85,269,LOGIN_ATTEMPT,HSBC,2023-10-24 08:39:27,2023-10-24 08:43:27,2023-10-24 08:44:27
85,270,AUTHORIZATION,HSBC,2023-10-24 08:40:27,2023-10-24 08:45:27,2023-10-24 08:46:27
86,271,INITIATED_LIGHTBOX,,2023-11-29 06:58:20,2023-11-29 06:59:20,2023-11-29 07:00:20
87,272,INITIATED_LIGHTBOX,,2023-12-20 01:23:05,2023-12-20 01:24:05,2023-12-20 01:25:05
87,273,SELECT_BANK,,2023-12-20 01:25:05,2023-12-20 01:28:05,2023-12-20 01:29:05
87,274,LOGIN_ATTEMPT,HSBC,2023-12-20 01:30:05,2023-12-20 01:33:05,2023-12-20 01:34:05
87,275,AUTHORIZATION,HSBC,2023-12-20 01:31:05,2023-12-20 01:36:05,2023-12-20 01:37:05
88,276,INITIATED_LIGHTBOX,,2024-01-14 19:08:38,2024-01-14 19:12:38,2024-01-14 19:13:38
88,277,SELECT_BANK,,2024-01-14 19:09:38,2024-01-14 19:10:38,2024-01-14 19:11:38
88,278,LOGIN_ATTEMPT,HSBC,2024-01-14 19:11:38,2024-01-14 19:14:38,2024-01-14 19:15:38
88,279,AUTHORIZATION,HSBC,2024-01-14 19:12:38,2024-01-14 19:14:38,2024-01-14 19:15:38
89,280,INITIATED_LIGHTBOX,,2023-08-16 16:57:30,2023-08-16 17:02:30,2023-08-16 17:03:30
89,281,SELECT_BANK,,2023-08-16 17:00:30,2023-08-16 17:03:30,2023-08-16 17:04:30
89,282,LOGIN_ATTEMPT,BNP Paribas,2023-08-16 17:02:30,2023-08-16 17:06:30,2023-08-16 17:07:30
89,283,AUTHORIZATION,BNP Paribas,2023-08-16 17:07:30,2023-08-16 17:12:30,2023-08-16 17:13:30
90,284,INITIATED_LIGHTBOX,,2023-12-22 19:56:56,2023-12-22 20:01:56,2023-12-22 20:02:56
90,285,SELECT_BANK,,2023-12-22 19:59:56,2023-12-22 20:04:56,2023-12-22 20:05:56
90,286,LOGIN_ATTEMPT,Deutsche Bank,2023-12-22 20:01:56,2023-12-22 20:03:56,2023-12-22 20:04:56
90,287,AUTHORIZATION,Deutsche Bank,2023-12-22 20:04:56,2023-12-22 20:05:56,2023-12-22 20:06:56
91,288,INITIATED_LIGHTBOX,,2023-07-19 07:58:03,2023-07-19 08:00:03,2023-07-19 08:01:03
91,289,SELECT_BANK,,2023-07-19 08:03:03,2023-07-19 08:06:03,2023-07-19 08:07:03
91,290,LOGIN_ATTEMPT,BNP Paribas,2023-07-19 08:05:03,2023-07-19 08:09:03,2023-07-19 08:10:03
91,291,AUTHORIZATION,BNP Paribas,2023-07-19 08:08:03,2023-07-19 08:11:03,2023-07-19 08:12:03
92,292,INITIATED_LIGHTBOX,,2023-11-03 23:09:11,2023-11-03 23:12:11,2023-11-03 23:13:11
92,293,SELECT_BANK,,2023-11-03 23:11:11,2023-11-03 23:13:11,2023-11-03 23:14:11
92,294,LOGIN_ATTEMPT,Deutsche Bank,2023-11-03 23:14:11,2023-11-03 23:17:11,2023-11-03 23:18:11
92,295,AUTHORIZATION,Deutsche Bank,2023-11-03 23:15:11,2023-11-03 23:16:11,2023-11-03 23:17:11
93,296,INITIATED_LIGHTBOX,,2023-09-08 02:30:47,2023-09-08 02:34:47,2023-09-08 02:35:47
93,297,SELECT_BANK,,2023-09-08 02:33:47,2023-09-08 02:35:47,2023-09-08 02:36:47
93,298,LOGIN_ATTEMPT,Deutsche Bank,2023-09-08 02:36:47,2023-09-08 02:39:47,2023-09-08 02:40:47
93,299,AUTHORIZATION,Deutsche Bank,2023-09-08 02:40:47,2023-09-08 02:41:47,2023-09-08 02:42:47
94,300,INITIATED_LIGHTBOX,,2024-06-16 10:15:58,2024-06-16 10:19:58,2024-06-16 10:20:58
94,301,SELECT_BANK,,2024-06-16 10:16:58,2024-06-16 10:17:58,2024-06-16 10:18:58
94,302,LOGIN_ATTEMPT,Bank of America,2024-06-16 10:19:58,2024-06-16 10:22:58,2024-06-16 10:23:58
94,303,AUTHORIZATION,Bank of America,2024-06-16 10:20:58,2024-06-16 10:24:58,2024-06-16 10:25:58
95,304,INITIATED_LIGHTBOX,,2023-05-27 05:39:27,2023-05-27 05:43:27,2023-05-27 05:44:27
95,305,SELECT_BANK,,2023-05-27 05:41:27,2023-05-27 05:43:27,2023-05-27 05:44:27
96,306,INITIATED_LIGHTBOX,,2024-03-29 09:32:02,2024-03-29 09:34:02,2024-03-29 09:35:02
96,307,SELECT_BANK,,2024-03-29 09:33:02,2024-03-29 09:35:02,2024-03-29 09:36:02
96,308,LOGIN_ATTEMPT,Deutsche Bank,2024-03-29 09:34:02,2024-03-29 09:37:02,2024-03-29 09:38:02
96,309,AUTHORIZATION,Deutsche Bank,2024-03-29 09:39:02,2024-03-29 09:44:02,2024-03-29 09:45:02
97,310,INITIATED_LIGHTBOX,,2024-02-01 15:15:58,2024-02-01 15:19:58,2024-02-01 15:20:58
97,311,SELECT_BANK,,2024-02-01 15:19:58,2024-02-01 15:22:58,2024-02-01 15:23:58
97,312,LOGIN_ATTEMPT,BNP Paribas,2024-02-01 15:20:58,2024-02-01 15:22:58,2024-02-01 15:23:58
97,313,AUTHORIZATION,BNP Paribas,2024-02-01 15:24:58,2024-02-01 15:25:58,2024-02-01 15:26:58
98,314,INITIATED_LIGHTBOX,,2023-10-03 16:52:32,2023-10-03 16:57:32,2023-10-03 16:58:32
99,315,INITIATED_LIGHTBOX,,2023-08-05 09:01:26,2023-08-05 09:02:26,2023-08-05 09:03:26
99,316,SELECT_BANK,,2023-08-05 09:04:26,2023-08-05 09:05:26,2023-08-05 09:06:26
99,317,LOGIN_ATTEMPT,Deutsche Bank,2023-08-05 09:09:26,2023-08-05 09:12:26,2023-08-05 09:13:26
99,318,AUTHORIZATION,Deutsche Bank,2023-08-05 09:13:26,2023-08-05 09:17:26,2023-08-05 09:18:26
100,319,INITIATED_LIGHTBOX,,2024-03-23 12:35:54,2024-03-23 12:38:54,2024-03-23 12:39:54
100,320,SELECT_BANK,,2024-03-23 12:37:54,2024-03-23 12:42:54,2024-03-23 12:43:54
100,321,LOGIN_ATTEMPT,Bank of America,2024-03-23 12:41:54,2024-03-23 12:44:54,2024-03-23 12:45:54
100,322,AUTHORIZATION,Bank of America,2024-03-23 12:43:54,2024-03-23 12:46:54,2024-03-23 12:47:54
101,323,INITIATED_LIGHTBOX,,2024-08-03 23:50:11,2024-08-03 23:51:11,2024-08-03 23:52:11
101,324,SELECT_BANK,,2024-08-03 23:53:11,2024-08-03 23:55:11,2024-08-03 23:56:11
101,325,LOGIN_ATTEMPT,Barclays,2024-08-03 23:56:11,2024-08-03 23:57:11,2024-08-03 23:58:11
101,326,AUTHORIZATION,Barclays,2024-08-03 23:58:11,2024-08-04 00:00:11,2024-08-04 00:01:11
102,327,INITIATED_LIGHTBOX,,2023-09-28 18:21:10,2023-09-28 18:22:10,2023-09-28 18:23:10
102,328,SELECT_BANK,,2023-09-28 18:22:10,2023-09-28 18:23:10,2023-09-28 18:24:10
102,329,LOGIN_ATTEMPT,Deutsche Bank,2023-09-28 18:27:10,2023-09-28 18:31:10,2023-09-28 18:32:10
102,330,AUTHORIZATION,Deutsche Bank,2023-09-28 18:32:10,2023-09-28 18:33:10,2023-09-28 18:34:10
103,331,INITIATED_LIGHTBOX,,2024-12-04 05:27:53,2024-12-04 05:30:53,2024-12-04 05:31:53
103,332,SELECT_BANK,,2024-12-04 05:31:53,2024-12-04 05:35:53,2024-12-04 05:36:53
103,333,LOGIN_ATTEMPT,HSBC,2024-12-04 05:36:53,2024-12-04 05:38:53,2024-12-04 05:39:53
103,334,AUTHORIZATION,HSBC,2024-12-04 05:39:53,2024-12-04 05:44:53,2024-12-04 05:45:53
104,335,INITIATED_LIGHTBOX,,2023-09-16 21:01:43,2023-09-16 21:03:43,2023-09-16 21:04:43
104,336,SELECT_BANK,,2023-09-16 21:02:43,2023-09-16 21:03:43,2023-09-16 21:04:43
104,337,LOGIN_ATTEMPT,Barclays,2023-09-16 21:03:43,2023-09-16 21:05:43,2023-09-16 21:06:43
104,338,AUTHORIZATION,Barclays,2023-09-16 21:08:43,2023-09-16 21:13:43,2023-09-16 21:14:43
105,339,INITIATED_LIGHTBOX,,2023-12-14 08:40:33,2023-12-14 08:41:33,2023-12-14 08:42:33
105,340,SELECT_BANK,,2023-12-14 08:42:33,2023-12-14 08:47:33,2023-12-14 08:48:33
105,341,LOGIN_ATTEMPT,Barclays,2023-12-14 08:45:33,2023-12-14 08:46:33,2023-12-14 08:47:33
105,342,AUTHORIZATION,Barclays,2023-12-14 08:49:33,2023-12-14 08:50:33,2023-12-14 08:51:33
106,343,INITIATED_LIGHTBOX,,2023-08-05 10:01:04,2023-08-05 10:04:04,2023-08-05 10:05:04
106,344,SELECT_BANK,,2023-08-05 10:06:04,2023-08-05 10:08:04,2023-08-05 10:09:04
106,345,LOGIN_ATTEMPT,Barclays,2023-08-05 10:07:04,2023-08-05 10:11:04,2023-08-05 10:12:04
106,346,AUTHORIZATION,Barclays,2023-08-05 10:11:04,2023-08-05 10:13:04,2023-08-05 10:14:04
107,347,INITIATED_LIGHTBOX,,2023-05-11 13:34:49,2023-05-11 13:35:49,2023-05-11 13:36:49
107,348,SELECT_BANK,,2023-05-11 13:38:49,2023-05-11 13:43:49,2023-05-11 13:44:49
108,349,INITIATED_LIGHTBOX,,2024-01-08 18:53:11,2024-01-08 18:56:11,2024-01-08 18:57:11
108,350,SELECT_BANK,,2024-01-08 18:57:11,2024-01-08 19:00:11,2024-01-08 19:01:11
108,351,LOGIN_ATTEMPT,Barclays,2024-01-08 19:02:11,2024-01-08 19:04:11,2024-01-08 19:05:11
108,352,AUTHORIZATION,Barclays,2024-01-08 19:06:11,2024-01-08 19:10:11,2024-01-08 19:11:11
109,353,INITIATED_LIGHTBOX,,2024-04-16 18:08:10,2024-04-16 18:09:10,2024-04-16 18:10:10
109,354,SELECT_BANK,,2024-04-16 18:13:10,2024-04-16 18:16:10,2024-04-16 18:17:10
109,355,LOGIN_ATTEMPT,Deutsche Bank,2024-04-16 18:14:10,2024-04-16 18:16:10,2024-04-16 18:17:10
109,356,AUTHORIZATION,Deutsche Bank,2024-04-16 18:18:10,2024-04-16 18:21:10,2024-04-16 18:22:10
111,357,INITIATED_LIGHTBOX,,2023-07-25 06:48:10,2023-07-25 06:49:10,2023-07-25 06:50:10
111,358,SELECT_BANK,,2023-07-25 06:50:10,2023-07-25 06:54:10,2023-07-25 06:55:10
111,359,LOGIN_ATTEMPT,Barclays,2023-07-25 06:55:10,2023-07-25 06:58:10,2023-07-25 06:59:10
111,360,AUTHORIZATION,Barclays,2023-07-25 07:00:10,2023-07-25 07:03:10,2023-07-25 07:04:10
112,361,INITIATED_LIGHTBOX,,2023-05-11 15:48:41,2023-05-11 15:50:41,2023-05-11 15:51:41
113,362,INITIATED_LIGHTBOX,,2024-03-13 22:37:56,2024-03-13 22:39:56,2024-03-13 22:40:56
113,363,SELECT_BANK,,2024-03-13 22:40:56,2024-03-13 22:42:56,2024-03-13 22:43:56
113,364,LOGIN_ATTEMPT,Barclays,2024-03-13 22:45:56,2024-03-13 22:48:56,2024-03-13 22:49:56
115,365,INITIATED_LIGHTBOX,,2023-05-22 08:15:04,2023-05-22 08:16:04,2023-05-22 08:17:04
115,366,SELECT_BANK,,2023-05-22 08:19:04,2023-05-22 08:22:04,2023-05-22 08:23:04
115,367,LOGIN_ATTEMPT,Barclays,2023-05-22 08:20:04,2023-05-22 08:25:04,2023-05-22 08:26:04
115,368,AUTHORIZATION,Barclays,2023-05-22 08:25:04,2023-05-22 08:30:04,2023-05-22 08:31:04
116,369,INITIATED_LIGHTBOX,,2023-11-03 12:37:20,2023-11-03 12:41:20,2023-11-03 12:42:20
116,370,SELECT_BANK,,2023-11-03 12:40:20,2023-11-03 12:42:20,2023-11-03 12:43:20
116,371,LOGIN_ATTEMPT,Deutsche Bank,2023-11-03 12:43:20,2023-11-03 12:48:20,2023-11-03 12:49:20
116,372,AUTHORIZATION,Deutsche Bank,2023-11-03 12:48:20,2023-11-03 12:53:20,2023-11-03 12:54:20
117,373,INITIATED_LIGHTBOX,,2023-07-05 00:49:51,2023-07-05 00:50:51,2023-07-05 00:51:51
117,374,SELECT_BANK,,2023-07-05 00:51:51,2023-07-05 00:56:51,2023-07-05 00:57:51
117,375,LOGIN_ATTEMPT,Barclays,2023-07-05 00:56:51,2023-07-05 00:58:51,2023-07-05 00:59:51
117,376,AUTHORIZATION,Barclays,2023-07-05 01:00:51,2023-07-05 01:05:51,2023-07-05 01:06:51
118,377,INITIATED_LIGHTBOX,,2023-11-06 00:13:01,2023-11-06 00:18:01,2023-11-06 00:19:01
118,378,SELECT_BANK,,2023-11-06 00:18:01,2023-11-06 00:20:01,2023-11-06 00:21:01
119,379,INITIATED_LIGHTBOX,,2023-06-28 01:46:47,2023-06-28 01:48:47,2023-06-28 01:49:47
119,380,SELECT_BANK,,2023-06-28 01:50:47,2023-06-28 01:51:47,2023-06-28 01:52:47
119,381,LOGIN_ATTEMPT,Bank of America,2023-06-28 01:55:47,2023-06-28 01:58:47,2023-06-28 01:59:47
119,382,AUTHORIZATION,Bank of America,2023-06-28 01:56:47,2023-06-28 02:01:47,2023-06-28 02:02:47
120,383,INITIATED_LIGHTBOX,,2023-07-04 04:15:03,2023-07-04 04:16:03,2023-07-04 04:17:03
120,384,SELECT_BANK,,2023-07-04 04:19:03,2023-07-04 04:24:03,2023-07-04 04:25:03
120,385,LOGIN_ATTEMPT,Bank of America,2023-07-04 04:20:03,2023-07-04 04:23:03,2023-07-04 04:24:03
120,386,AUTHORIZATION,Bank of America,2023-07-04 04:24:03,2023-07-04 04:28:03,2023-07-04 04:29:03
121,387,INITIATED_LIGHTBOX,,2024-02-28 21:17:25,2024-02-28 21:20:25,2024-02-28 21:21:25
121,388,SELECT_BANK,,2024-02-28 21:20:25,2024-02-28 21:25:25,2024-02-28 21:26:25
121,389,LOGIN_ATTEMPT,Bank of America,2024-02-28 21:23:25,2024-02-28 21:27:25,2024-02-28 21:28:25
121,390,AUTHORIZATION,Bank of America,2024-02-28 21:25:25,2024-02-28 21:28:25,2024-02-28 21:29:25
123,391,INITIATED_LIGHTBOX,,2023-10-27 22:12:13,2023-10-27 22:15:13,2023-10-27 22:16:13
123,392,SELECT_BANK,,2023-10-27 22:14:13,2023-10-27 22:16:13,2023-10-27 22:17:13
123,393,LOGIN_ATTEMPT,BNP Paribas,2023-10-27 22:19:13,2023-10-27 22:20:13,2023-10-27 22:21:13
123,394,AUTHORIZATION,BNP Paribas,2023-10-27 22:20:13,2023-10-27 22:24:13,2023-10-27 22:25:13
125,395,INITIATED_LIGHTBOX,,2024-11-03 01:19:09,2024-11-03 01:21:09,2024-11-03 01:22:09
125,396,SELECT_BANK,,2024-11-03 01:21:09,2024-11-03 01:26:09,2024-11-03 01:27:09
125,397,LOGIN_ATTEMPT,Barclays,2024-11-03 01:26:09,2024-11-03 01:30:09,2024-11-03 01:31:09
125,398,AUTHORIZATION,Barclays,2024-11-03 01:27:09,2024-11-03 01:31:09,2024-11-03 01:32:09
126,399,INITIATED_LIGHTBOX,,2023-04-01 23:24:05,2023-04-01 23:27:05,2023-04-01 23:28:05
126,400,SELECT_BANK,,2023-04-01 23:26:05,2023-04-01 23:31:05,2023-04-01 23:32:05
126,401,LOGIN_ATTEMPT,Barclays,2023-04-01 23:27:05,2023-04-01 23:32:05,2023-04-01 23:33:05
126,402,AUTHORIZATION,Barclays,2023-04-01 23:31:05,2023-04-01 23:34:05,2023-04-01 23:35:05
127,403,INITIATED_LIGHTBOX,,2024-10-29 10:38:21,2024-10-29 10:43:21,2024-10-29 10:44:21
127,404,SELECT_BANK,,2024-10-29 10:40:21,2024-10-29 10:42:21,2024-10-29 10:43:21
127,405,LOGIN_ATTEMPT,HSBC,2024-10-29 10:42:21,2024-10-29 10:46:21,2024-10-29 10:47:21
127,406,AUTHORIZATION,HSBC,2024-10-29 10:45:21,2024-10-29 10:47:21,2024-10-29 10:48:21
128,407,INITIATED_LIGHTBOX,,2023-10-01 01:06:34,2023-10-01 01:07:34,2023-10-01 01:08:34
128,408,SELECT_BANK,,2023-10-01 01:10:34,2023-10-01 01:15:34,2023-10-01 01:16:34
129,409,INITIATED_LIGHTBOX,,2023-08-27 18:40:58,2023-08-27 18:42:58,2023-08-27 18:43:58
129,410,SELECT_BANK,,2023-08-27 18:44:58,2023-08-27 18:45:58,2023-08-27 18:46:58
131,411,INITIATED_LIGHTBOX,,2023-12-10 05:24:17,2023-12-10 05:26:17,2023-12-10 05:27:17
131,412,SELECT_BANK,,2023-12-10 05:28:17,2023-12-10 05:32:17,2023-12-10 05:33:17
131,413,LOGIN_ATTEMPT,Barclays,2023-12-10 05:33:17,2023-12-10 05:37:17,2023-12-10 05:38:17
131,414,AUTHORIZATION,Barclays,2023-12-10 05:34:17,2023-12-10 05:39:17,2023-12-10 05:40:17
133,415,INITIATED_LIGHTBOX,,2023-12-08 18:19:44,2023-12-08 18:23:44,2023-12-08 18:24:44
133,416,SELECT_BANK,,2023-12-08 18:23:44,2023-12-08 18:24:44,2023-12-08 18:25:44
133,417,LOGIN_ATTEMPT,Barclays,2023-12-08 18:25:44,2023-12-08 18:26:44,2023-12-08 18:27:44
133,418,AUTHORIZATION,Barclays,2023-12-08 18:27:44,2023-12-08 18:30:44,2023-12-08 18:31:44
134,419,INITIATED_LIGHTBOX,,2024-01-15 17:26:47,2024-01-15 17:30:47,2024-01-15 17:31:47
134,420,SELECT_BANK,,2024-01-15 17:30:47,2024-01-15 17:35:47,2024-01-15 17:36:47
134,421,LOGIN_ATTEMPT,HSBC,2024-01-15 17:35:47,2024-01-15 17:38:47,2024-01-15 17:39:47
134,422,AUTHORIZATION,HSBC,2024-01-15 17:40:47,2024-01-15 17:45:47,2024-01-15 17:46:47
135,423,INITIATED_LIGHTBOX,,2024-03-15 15:12:38,2024-03-15 15:15:38,2024-03-15 15:16:38
135,424,SELECT_BANK,,2024-03-15 15:16:38,2024-03-15 15:19:38,2024-03-15 15:20:38
135,425,LOGIN_ATTEMPT,Barclays,2024-03-15 15:21:38,2024-03-15 15:26:38,2024-03-15 15:27:38
135,426,AUTHORIZATION,Barclays,2024-03-15 15:22:38,2024-03-15 15:27:38,2024-03-15 15:28:38
136,427,INITIATED_LIGHTBOX,,2024-06-16 17:49:57,2024-06-16 17:53:57,2024-06-16 17:54:57
136,428,SELECT_BANK,,2024-06-16 17:50:57,2024-06-16 17:55:57,2024-06-16 17:56:57
136,429,LOGIN_ATTEMPT,Bank of America,2024-06-16 17:54:57,2024-06-16 17:58:57,2024-06-16 17:59:57
136,430,AUTHORIZATION,Bank of America,2024-06-16 17:59:57,2024-06-16 18:00:57,2024-06-16 18:01:57
138,431,INITIATED_LIGHTBOX,,2024-09-29 17:52:12,2024-09-29 17:53:12,2024-09-29 17:54:12
138,432,SELECT_BANK,,2024-09-29 17:55:12,2024-09-29 17:58:12,2024-09-29 17:59:12
139,433,INITIATED_LIGHTBOX,,2023-07-10 07:16:33,2023-07-10 07:19:33,2023-07-10 07:20:33
139,434,SELECT_BANK,,2023-07-10 07:18:33,2023-07-10 07:23:33,2023-07-10 07:24:33
139,435,LOGIN_ATTEMPT,HSBC,2023-07-10 07:22:33,2023-07-10 07:23:33,2023-07-10 07:24:33
139,436,AUTHORIZATION,HSBC,2023-07-10 07:27:33,2023-07-10 07:32:33,2023-07-10 07:33:33
140,437,INITIATED_LIGHTBOX,,2024-03-18 05:02:53,2024-03-18 05:07:53,2024-03-18 05:08:53
140,438,SELECT_BANK,,2024-03-18 05:03:53,2024-03-18 05:04:53,2024-03-18 05:05:53
140,439,LOGIN_ATTEMPT,Barclays,2024-03-18 05:06:53,2024-03-18 05:09:53,2024-03-18 05:10:53
140,440,AUTHORIZATION,Barclays,2024-03-18 05:10:53,2024-03-18 05:15:53,2024-03-18 05:16:53
141,441,INITIATED_LIGHTBOX,,2023-10-05 11:38:14,2023-10-05 11:43:14,2023-10-05 11:44:14
141,442,SELECT_BANK,,2023-10-05 11:43:14,2023-10-05 11:44:14,2023-10-05 11:45:14
141,443,LOGIN_ATTEMPT,Barclays,2023-10-05 11:45:14,2023-10-05 11:46:14,2023-10-05 11:47:14
141,444,AUTHORIZATION,Barclays,2023-10-05 11:47:14,2023-10-05 11:49:14,2023-10-05 11:50:14
144,445,INITIATED_LIGHTBOX,,2023-11-04 00:18:20,2023-11-04 00:20:20,2023-11-04 00:21:20
144,446,SELECT_BANK,,2023-11-04 00:21:20,2023-11-04 00:24:20,2023-11-04 00:25:20
145,447,INITIATED_LIGHTBOX,,2024-02-19 13:12:18,2024-02-19 13:15:18,2024-02-19 13:16:18
145,448,SELECT_BANK,,2024-02-19 13:17:18,2024-02-19 13:18:18,2024-02-19 13:19:18
145,449,LOGIN_ATTEMPT,HSBC,2024-02-19 13:18:18,2024-02-19 13:23:18,2024-02-19 13:24:18
145,450,AUTHORIZATION,HSBC,2024-02-19 13:21:18,2024-02-19 13:24:18,2024-02-19 13:25:18
146,451,INITIATED_LIGHTBOX,,2024-06-21 12:13:42,2024-06-21 12:15:42,2024-06-21 12:16:42
146,452,SELECT_BANK,,2024-06-21 12:18:42,2024-06-21 12:23:42,2024-06-21 12:24:42
147,453,INITIATED_LIGHTBOX,,2024-04-17 03:21:16,2024-04-17 03:26:16,2024-04-17 03:27:16
147,454,SELECT_BANK,,2024-04-17 03:23:16,2024-04-17 03:28:16,2024-04-17 03:29:16
147,455,LOGIN_ATTEMPT,Barclays,2024-04-17 03:26:16,2024-04-17 03:30:16,2024-04-17 03:31:16
147,456,AUTHORIZATION,Barclays,2024-04-17 03:31:16,2024-04-17 03:34:16,2024-04-17 03:35:16
148,457,INITIATED_LIGHTBOX,,2024-01-25 00:03:11,2024-01-25 00:08:11,2024-01-25 00:09:11
148,458,SELECT_BANK,,2024-01-25 00:04:11,2024-01-25 00:05:11,2024-01-25 00:06:11
148,459,LOGIN_ATTEMPT,Deutsche Bank,2024-01-25 00:08:11,2024-01-25 00:13:11,2024-01-25 00:14:11
148,460,AUTHORIZATION,Deutsche Bank,2024-01-25 00:09:11,2024-01-25 00:10:11,2024-01-25 00:11:11
149,461,INITIATED_LIGHTBOX,,2023-12-23 08:21:11,2023-12-23 08:23:11,2023-12-23 08:24:11
149,462,SELECT_BANK,,2023-12-23 08:26:11,2023-12-23 08:28:11,2023-12-23 08:29:11
149,463,LOGIN_ATTEMPT,HSBC,2023-12-23 08:30:11,2023-12-23 08:35:11,2023-12-23 08:36:11
149,464,AUTHORIZATION,HSBC,2023-12-23 08:35:11,2023-12-23 08:37:11,2023-12-23 08:38:11
151,465,INITIATED_LIGHTBOX,,2024-04-26 17:44:07,2024-04-26 17:46:07,2024-04-26 17:47:07
151,466,SELECT_BANK,,2024-04-26 17:45:07,2024-04-26 17:47:07,2024-04-26 17:48:07
151,467,LOGIN_ATTEMPT,BNP Paribas,2024-04-26 17:50:07,2024-04-26 17:55:07,2024-04-26 17:56:07
151,468,AUTHORIZATION,BNP Paribas,2024-04-26 17:55:07,2024-04-26 17:57:07,2024-04-26 17:58:07
152,469,INITIATED_LIGHTBOX,,2024-02-20 06:31:46,2024-02-20 06:36:46,2024-02-20 06:37:46
152,470,SELECT_BANK,,2024-02-20 06:35:46,2024-02-20 06:37:46,2024-02-20 06:38:46
153,471,INITIATED_LIGHTBOX,,2024-05-10 10:31:03,2024-05-10 10:32:03,2024-05-10 10:33:03
153,472,SELECT_BANK,,2024-05-10 10:32:03,2024-05-10 10:33:03,2024-05-10 10:34:03
153,473,LOGIN_ATTEMPT,BNP Paribas,2024-05-10 10:36:03,2024-05-10 10:41:03,2024-05-10 10:42:03
153,474,AUTHORIZATION,BNP Paribas,2024-05-10 10:41:03,2024-05-10 10:43:03,2024-05-10 10:44:03
